,date,3hrKp,6hrKp,9hrKp,12hrKp,15hrKp,18hrKp,21hrKp,24hrKp,27hrKp,30hrKp,33hrKp,36hrKp,39hrKp,42hrKp,45hrKp,48hrKp,51hrKp,54hrKp,57hrKp,60hrKp,63hrKp,66hrKp,69hrKp,72hrKp
842,2025-03-04,5.0,4.67,4.33,4.0,3.33,3.0,2.67,2.0,2.67,2.67,2.33,2.33,1.67,2.33,2.33,2.67,1.33,1.33,1.67,1.67,1.67,1.33,1.33,1.33
843,2025-03-05,3.0,2.67,2.33,2.33,1.67,2.0,2.33,2.33,1.33,1.33,1.67,1.67,1.67,1.33,1.33,1.33,2.0,1.67,2.0,2.33,2.33,2.67,3.0,4.0
844,2025-03-06,1.33,1.33,1.67,1.67,1.67,1.33,1.33,1.33,2.0,1.67,2.0,2.33,2.33,2.67,3.0,4.0,3.33,4.67,3.67,3.67,3.0,2.33,3.0,3.67
845,2025-03-07,2.0,1.67,2.0,2.33,2.33,2.67,3.0,4.0,3.33,4.67,3.67,3.67,3.0,2.33,3.0,3.67,4.0,5.0,4.0,3.33,3.0,3.0,3.67,4.0
846,2025-03-08,3.33,4.67,3.67,3.67,3.0,2.33,3.0,3.67,4.0,5.0,4.0,3.33,3.0,3.0,3.67,4.0,3.67,3.67,3.33,3.33,3.33,3.33,3.67,3.33
847,2025-03-09,4.0,5.0,4.0,3.33,3.0,3.0,3.67,4.0,3.67,3.67,3.33,3.33,3.33,3.33,3.67,3.33,3.67,2.67,2.33,2.33,2.33,2.0,2.67,2.67
848,2025-03-10,3.67,3.67,3.33,3.33,3.33,3.33,3.67,3.33,3.67,2.67,2.33,2.33,2.33,2.0,2.67,2.67,3.67,2.67,2.67,2.67,3.67,2.67,2.67,2.67
849,2025-03-11,2.67,2.33,2.33,2.33,2.33,2.0,2.33,2.67,3.67,2.67,2.67,2.67,3.67,2.67,2.67,2.67,3.33,3.0,3.67,3.33,3.0,3.67,3.33,3.0
850,2025-03-12,4.67,3.67,4.0,4.33,2.67,3.33,4.33,3.67,3.33,3.0,3.67,3.33,3.0,3.67,3.33,3.0,3.67,2.67,2.33,2.33,2.33,2.0,2.67,2.67
851,2025-03-13,4.67,4.0,4.0,4.33,4.0,4.33,4.33,4.0,4.0,4.0,3.33,3.67,3.67,3.33,4.0,4.0,3.33,3.33,2.0,2.0,3.0,3.33,3.0,3.33
852,2025-03-14,3.67,3.33,3.33,3.33,3.33,3.33,3.67,3.67,4.0,3.33,2.67,2.33,2.33,2.67,3.0,3.33,3.67,3.0,2.67,2.0,2.0,2.33,2.67,3.0
853,2025-03-15,3.33,4.0,2.67,2.33,2.0,2.67,3.0,3.67,3.67,3.0,2.67,2.0,2.0,2.33,2.67,3.0,3.67,3.33,3.0,2.0,2.0,3.0,3.33,3.33
854,2025-03-16,3.67,3.0,2.67,2.0,2.0,2.33,2.67,3.0,3.67,3.33,3.0,2.0,2.0,3.0,3.33,3.33,3.0,2.67,2.33,2.33,2.33,2.0,2.33,2.67
855,2025-03-17,3.67,3.33,3.0,2.0,2.0,3.0,3.33,3.33,3.0,2.67,2.0,1.67,2.33,2.67,3.0,3.67,3.67,3.33,2.67,2.67,2.33,2.33,2.0,2.0
856,2025-03-18,3.0,2.67,2.0,1.67,2.33,2.67,3.0,3.67,3.67,3.33,2.67,2.67,2.33,2.33,2.0,2.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2.33
857,2025-03-19,4.67,3.67,3.0,2.0,3.0,3.0,3.67,4.0,3.0,2.67,2.0,1.67,1.67,1.67,2.0,2.0,2.0,2.0,2.33,2.67,2.0,2.67,3.33,3.67
858,2025-03-20,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,2.0,2.0,2.33,2.67,2.0,2.67,3.33,3.67,3.67,3.33,2.67,2.67,2.0,2.0,2.33,2.67
859,2025-03-21,4.67,5.67,4.67,3.0,2.67,2.67,3.0,3.67,3.67,3.33,2.67,2.67,2.0,2.0,2.33,2.67,2.67,2.0,2.0,1.67,2.0,2.0,2.67,2.33
860,2025-03-22,6.0,7.0,6.0,5.0,4.33,4.67,5.33,5.33,4.67,4.33,3.67,3.0,2.33,2.67,2.67,3.0,3.0,2.67,2.67,3.0,3.67,5.0,5.0,5.67
861,2025-03-23,3.67,4.67,4.67,3.67,3.0,2.67,1.67,1.67,3.0,2.67,2.67,3.0,3.67,5.0,5.0,5.67,4.67,3.67,3.33,3.33,2.67,2.67,3.33,3.67
862,2025-03-24,3.0,2.67,2.67,3.0,3.67,5.0,5.0,5.67,4.67,3.67,3.33,3.33,2.67,2.67,3.33,3.67,3.67,3.67,3.33,2.67,2.33,2.33,2.67,3.33
863,2025-03-25,5.67,5.0,4.33,3.67,4.33,3.67,4.0,5.0,4.0,5.0,4.0,3.67,3.67,4.0,4.0,3.67,3.0,3.67,3.33,3.0,3.0,3.0,3.33,3.67
864,2025-03-26,5.67,5.33,5.0,4.67,4.33,4.33,4.0,3.67,3.67,4.0,4.0,3.67,3.67,3.67,4.0,4.0,3.33,2.0,2.0,3.0,3.0,3.33,3.33,3.33
865,2025-03-27,3.67,4.0,4.0,3.67,3.67,3.67,4.0,4.0,3.33,2.0,2.0,3.0,3.0,3.33,3.33,3.33,3.0,2.67,2.0,2.0,2.0,1.33,1.33,2.33
866,2025-03-28,3.33,2.0,2.0,3.0,3.0,3.33,3.33,3.33,3.0,2.67,2.0,2.0,2.0,1.33,1.33,2.33,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
867,2025-03-29,4.0,4.33,2.67,2.0,1.33,1.33,1.33,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,2.33,3.0,3.0,2.33,2.0,2.0,2.33,2.0
868,2025-03-30,2.33,2.0,2.0,2.0,2.0,2.0,2.33,2.67,2.33,3.0,3.0,2.33,2.0,2.0,2.33,2.0,2.67,2.67,2.0,2.0,1.67,1.67,2.0,2.33
869,2025-03-31,2.33,3.0,3.0,2.33,2.0,2.0,2.33,2.0,2.67,2.67,2.0,2.0,1.67,1.67,2.0,2.33,1.67,1.67,1.33,1.33,1.33,1.33,1.67,1.33
870,2025-04-01,3.33,3.67,2.67,2.67,2.33,2.0,2.0,2.67,1.67,1.67,1.33,1.33,1.33,1.33,1.67,1.33,1.0,1.0,2.33,3.67,3.33,3.33,3.67,5.0
871,2025-04-02,3.67,3.33,3.0,2.33,2.0,1.33,2.0,2.33,1.0,1.0,2.33,3.67,3.33,3.33,3.67,5.0,5.0,4.0,3.67,3.33,2.33,2.33,2.67,2.67
872,2025-04-03,1.0,1.0,2.33,3.67,3.33,3.33,3.67,5.0,5.0,4.0,3.67,3.33,2.33,2.33,2.67,2.67,2.67,3.33,2.33,2.0,2.33,2.0,2.33,2.67
873,2025-04-04,5.0,4.33,4.0,3.67,3.67,3.33,2.67,2.67,2.67,3.67,3.33,3.0,2.33,2.0,2.33,2.67,2.33,2.67,2.0,2.0,2.33,2.0,2.0,2.0
874,2025-04-05,5.67,4.0,3.33,3.0,2.33,2.33,2.0,1.67,2.33,2.67,2.0,2.0,2.33,3.0,3.33,3.67,3.33,3.67,3.0,2.67,2.33,2.33,2.0,1.67
875,2025-04-06,3.33,3.67,2.33,1.67,1.67,2.67,4.0,4.0,4.0,3.67,3.0,3.0,2.67,2.33,2.0,1.67,2.67,2.33,2.0,2.0,2.0,1.67,2.33,2.33
876,2025-04-07,4.0,3.67,3.0,3.0,2.67,2.33,2.0,1.67,2.67,3.0,2.0,2.0,1.67,1.67,2.67,3.0,3.0,2.33,2.0,1.67,1.67,2.0,2.67,3.0
877,2025-04-08,4.0,3.67,4.67,2.33,2.0,2.0,2.67,3.33,3.0,3.67,3.0,2.33,2.0,2.0,2.33,3.0,1.67,1.67,2.0,3.0,4.0,3.33,2.0,2.0
878,2025-04-09,3.0,3.33,3.0,2.33,2.0,2.0,2.33,3.0,3.33,3.67,3.67,3.0,3.0,3.33,3.0,3.0,3.33,3.33,3.67,3.67,3.33,3.33,3.33,3.67
879,2025-04-10,3.0,3.67,3.0,2.33,2.33,2.67,3.0,3.67,4.33,4.0,4.0,4.0,2.67,2.67,2.67,2.33,3.67,3.0,2.67,2.0,3.0,3.0,3.0,3.0
880,2025-04-11,3.67,3.67,4.67,4.67,3.67,2.67,2.67,2.33,3.67,3.67,2.67,3.0,3.0,3.0,3.0,3.0,3.0,3.33,2.67,2.67,2.67,2.0,2.0,2.67
881,2025-04-12,3.67,3.67,2.67,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.67,2.67,2.67,2.0,2.0,2.0,1.67,2.33,2.33,2.33,2.33,2.0,2.33,2.33
882,2025-04-13,3.0,4.0,2.67,2.67,2.67,2.0,2.0,2.0,1.67,2.33,2.67,2.33,2.67,2.0,3.0,3.67,2.67,3.0,3.0,2.67,6.0,5.67,5.0,4.67
883,2025-04-14,1.67,2.33,2.67,2.33,2.67,2.0,3.0,3.67,4.0,3.0,5.0,4.0,6.0,4.0,5.0,4.33,4.33,4.33,4.0,3.67,4.33,3.0,2.67,4.0
884,2025-04-15,6.67,6.0,5.33,5.67,4.33,4.33,4.33,3.67,5.33,4.67,4.33,4.33,4.0,3.0,2.67,4.0,3.67,4.33,3.0,3.0,2.67,3.0,3.0,3.0
885,2025-04-16,6.33,5.67,5.33,4.67,4.0,4.33,4.0,3.33,3.67,4.33,3.0,3.0,2.67,3.0,3.0,3.0,2.67,2.0,2.67,2.33,2.33,2.33,2.33,2.33
886,2025-04-17,2.67,3.0,4.0,3.0,2.33,1.67,1.67,2.33,2.67,2.0,2.67,2.33,2.33,2.33,2.33,2.33,2.33,3.0,2.33,1.67,1.33,1.0,1.67,2.0
887,2025-04-18,2.67,2.0,2.67,2.33,2.33,2.33,2.33,2.33,2.33,3.0,2.33,1.67,1.33,1.0,1.67,2.0,3.67,3.67,4.67,4.0,4.0,4.67,5.67,4.67
888,2025-04-19,2.67,4.0,2.33,1.67,1.33,1.0,1.67,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.67,3.0,2.0,3.0,4.0,4.33,5.0,5.33,6.0
889,2025-04-20,3.0,3.67,2.0,2.0,2.0,2.0,2.67,3.67,3.0,2.0,3.0,4.0,4.33,5.0,5.33,6.0,4.0,5.67,4.33,4.0,4.67,4.33,3.0,4.67
890,2025-04-21,4.67,6.0,3.33,4.67,3.67,2.67,3.0,4.0,4.0,4.67,3.33,3.67,3.0,2.33,2.33,3.67,4.0,3.33,3.33,4.0,3.0,3.0,2.33,2.67
891,2025-04-22,4.0,4.67,3.33,3.67,3.0,2.33,2.33,3.67,4.0,3.33,3.33,4.0,3.0,3.0,2.33,2.67,3.67,3.0,2.0,2.67,2.67,2.67,2.0,2.67
892,2025-04-23,4.0,3.33,3.33,4.0,3.0,3.0,2.33,2.67,3.67,3.0,2.0,2.67,2.67,2.67,2.0,2.67,2.33,2.0,2.33,2.0,2.0,2.0,2.0,2.0
893,2025-04-24,3.0,2.67,4.0,2.67,2.67,2.0,2.0,2.0,2.33,2.0,2.33,2.0,2.0,2.0,2.0,2.0,3.33,2.0,2.0,3.0,3.0,4.0,3.33,3.0
894,2025-04-25,2.33,2.0,2.33,2.0,2.0,2.0,2.0,2.0,3.33,2.0,2.0,3.0,3.0,4.0,3.33,3.0,3.0,2.0,2.0,2.67,2.67,2.67,2.67,3.0
895,2025-04-26,3.33,2.0,2.0,3.0,3.0,4.0,3.33,3.0,3.0,2.0,2.0,2.67,2.67,2.67,2.67,3.0,2.33,2.33,2.0,2.33,2.33,1.67,2.33,2.33
896,2025-04-27,2.0,3.0,3.67,3.0,2.0,1.67,2.67,3.0,2.67,2.33,2.0,2.0,2.0,1.67,2.33,2.33,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
897,2025-04-28,2.67,2.33,2.0,2.0,2.0,1.67,2.33,2.33,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.33,1.33,1.33,1.33,1.67,1.33,1.67,1.67
898,2025-04-29,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.33,1.33,1.33,1.33,1.67,1.33,1.67,1.67,3.0,3.67,2.67,2.67,1.67,2.33,2.33,2.67
899,2025-04-30,1.33,1.33,1.33,1.33,1.67,2.0,2.67,3.0,3.0,1.67,1.67,1.67,1.67,1.67,3.33,3.0,2.67,2.67,2.33,2.33,2.33,2.33,2.67,3.67
900,2025-05-01,4.67,4.67,3.67,3.0,3.0,3.0,3.0,3.67,2.67,3.67,2.0,2.0,1.67,2.0,2.33,2.67,3.67,3.67,2.67,2.33,1.67,1.67,1.67,3.0
901,2025-05-02,4.0,4.0,3.67,3.33,3.33,2.0,2.33,2.67,3.67,3.67,2.67,2.67,2.67,2.67,2.33,3.0,3.67,3.67,4.0,3.67,3.0,2.67,2.33,2.67
902,2025-05-03,3.67,3.67,2.67,2.67,2.0,2.67,2.67,3.67,3.67,3.67,4.0,3.67,3.0,2.67,2.33,2.67,2.67,3.67,2.67,2.67,2.67,2.0,1.67,2.67
903,2025-05-04,3.67,3.67,4.0,3.67,3.0,2.67,2.33,2.67,2.67,3.67,2.67,2.67,2.67,2.0,1.67,2.67,2.0,2.67,2.0,1.67,1.0,1.0,0.67,1.67
904,2025-05-05,5.0,4.33,3.67,3.0,2.67,2.33,2.67,3.0,3.67,4.0,3.0,2.33,2.67,2.0,3.0,2.33,2.67,2.33,2.67,2.33,2.0,2.0,2.33,2.67
905,2025-05-06,3.67,4.0,3.0,2.33,2.67,2.0,3.0,2.33,2.67,2.33,2.67,2.33,2.0,2.0,2.33,2.67,3.33,3.67,3.67,3.67,3.67,4.0,4.67,4.0
906,2025-05-07,2.67,2.33,2.67,2.33,2.0,2.0,2.33,2.67,3.33,3.67,3.67,3.67,3.67,4.0,4.67,4.0,3.67,3.0,2.67,2.0,2.67,2.0,2.67,2.67
907,2025-05-08,3.33,3.67,3.67,3.67,3.67,4.0,4.67,4.0,3.67,3.0,2.67,2.0,2.67,2.0,2.67,2.67,3.0,3.67,2.67,2.0,2.0,2.67,2.67,2.67
908,2025-05-09,3.67,3.0,2.67,2.0,2.67,2.0,2.67,2.67,3.0,3.67,2.67,2.0,2.0,2.67,2.67,2.67,2.33,2.67,2.0,1.0,0.67,2.33,2.67,2.33
909,2025-05-10,3.0,3.67,2.67,2.0,2.0,2.67,2.67,2.67,2.33,2.67,2.0,1.0,0.67,2.33,2.67,2.33,2.67,3.67,2.67,2.67,1.67,1.67,3.0,2.67
910,2025-05-11,4.0,4.67,3.33,3.0,2.67,3.67,2.67,2.67,2.67,3.67,2.67,2.67,1.67,1.67,3.0,2.67,2.33,2.67,2.33,2.33,2.67,2.33,2.33,2.0
911,2025-05-12,2.67,3.67,2.67,2.67,1.67,1.67,3.0,2.67,2.33,2.67,2.33,2.33,2.67,2.33,2.33,2.0,2.33,2.33,2.67,2.67,2.0,2.67,3.67,3.0
912,2025-05-13,2.33,2.67,2.33,2.33,2.67,2.33,2.33,2.0,2.33,2.33,2.67,2.67,2.0,2.67,3.67,3.0,2.33,2.33,2.33,1.67,2.33,2.33,2.0,2.33
913,2025-05-14,2.33,2.33,2.67,2.67,2.0,2.67,3.67,3.0,2.33,2.33,2.33,1.67,2.33,2.33,2.0,2.33,3.33,2.0,2.0,3.0,3.0,3.67,3.33,3.33
914,2025-05-15,2.33,2.33,2.33,1.67,2.33,2.33,2.0,2.33,3.33,2.0,2.0,3.0,3.0,3.67,3.33,3.33,3.67,3.67,4.0,4.67,3.67,3.67,4.0,3.67
915,2025-05-16,3.33,2.0,2.0,3.0,3.0,3.67,3.33,3.67,3.67,3.67,4.0,4.67,3.67,4.33,4.67,4.67,4.67,4.33,4.67,4.33,3.67,4.0,4.0,3.67
916,2025-05-17,3.67,3.67,4.0,4.67,3.67,4.33,4.67,4.67,4.67,5.0,4.67,4.33,3.67,4.0,4.0,3.67,3.67,2.67,3.0,2.67,3.0,3.33,3.33,3.0
917,2025-05-18,2.67,3.67,4.67,2.67,2.67,2.67,3.0,3.67,3.0,3.67,2.67,2.67,2.67,1.67,2.0,2.67,2.67,3.67,2.67,2.0,1.67,2.67,2.67,2.67
918,2025-05-19,3.0,3.67,2.67,2.67,2.67,1.67,2.0,2.67,2.67,3.67,2.67,2.0,1.67,2.67,2.67,2.67,2.67,2.0,2.33,2.33,2.33,2.33,2.33,2.67
919,2025-05-20,2.67,3.33,2.67,2.0,3.33,3.0,1.67,2.0,2.67,2.0,2.33,2.33,2.33,2.33,2.33,2.67,2.0,2.0,1.67,2.67,2.67,4.0,2.67,2.67
920,2025-05-21,2.67,2.0,2.33,2.33,2.33,2.33,2.33,2.67,2.0,2.0,1.67,2.67,2.67,4.0,2.67,2.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
921,2025-05-22,2.0,2.0,1.67,2.67,2.67,4.0,2.67,2.67,2.33,2.67,3.0,3.67,3.0,2.33,1.67,1.67,2.0,2.33,3.0,3.67,3.0,2.33,2.33,1.67
922,2025-05-23,2.33,2.67,3.0,3.67,3.0,2.33,1.67,1.67,2.0,2.33,3.0,3.67,3.0,2.33,2.33,1.67,2.0,2.33,3.0,3.67,3.0,2.33,2.33,1.67
923,2025-05-24,1.67,2.67,3.0,2.67,2.0,1.0,1.0,1.67,2.0,2.67,2.67,2.0,1.67,1.0,1.67,1.67,2.0,2.67,2.67,1.67,1.67,1.0,1.0,2.67
924,2025-05-25,2.0,2.67,2.67,2.0,1.67,1.0,1.67,1.67,2.0,2.67,2.67,1.67,1.67,1.0,1.0,2.67,2.67,3.0,3.67,2.67,2.0,2.0,2.0,2.67
925,2025-05-26,2.0,2.67,2.67,1.67,1.67,1.0,1.0,2.67,1.67,3.67,5.0,4.67,3.67,3.0,3.33,4.0,4.0,4.0,3.33,3.0,2.33,2.0,2.0,3.33
926,2025-05-27,4.0,5.0,4.67,4.0,3.33,2.33,2.33,3.67,4.0,4.0,3.33,3.0,2.33,2.0,2.0,3.33,3.67,2.33,2.33,2.67,2.33,2.67,2.0,2.67
927,2025-05-28,4.0,4.67,4.0,3.33,2.33,2.33,2.0,3.67,3.67,4.67,4.0,3.33,2.33,2.0,2.0,2.67,2.67,2.33,3.67,2.0,2.33,2.67,2.67,2.33
928,2025-05-29,5.0,5.67,5.67,5.0,3.0,3.33,3.33,3.67,4.67,4.33,4.0,3.33,3.0,2.33,2.33,4.0,4.0,4.67,4.0,3.67,2.67,2.0,2.0,3.33
929,2025-05-30,4.67,4.33,3.33,3.33,3.0,2.67,2.67,4.0,4.0,4.67,4.0,3.67,2.67,2.0,2.0,3.33,3.33,2.0,2.0,3.0,3.0,3.33,3.33,3.33
930,2025-05-31,4.0,4.0,4.0,3.67,7.67,7.67,7.33,7.33,7.0,7.67,6.67,6.33,6.0,6.0,5.67,5.33,5.33,5.67,5.0,4.67,4.67,4.33,4.67,4.33
931,2025-06-01,7.0,7.67,6.67,6.33,5.0,4.67,5.33,4.33,4.33,5.0,4.67,4.67,4.67,4.33,4.0,4.0,4.0,4.0,3.33,3.0,3.0,3.33,3.0,2.67
932,2025-06-02,5.67,5.0,7.0,5.67,3.0,3.0,3.0,3.67,3.0,2.33,2.33,3.0,3.0,4.0,4.0,4.67,5.0,4.0,3.33,3.0,2.33,2.33,3.0,3.67
933,2025-06-03,4.0,4.67,2.33,3.0,2.33,2.33,2.67,4.0,5.0,4.0,3.33,3.0,2.33,2.33,3.0,3.67,3.33,3.33,2.0,3.0,3.0,3.33,2.0,3.33
934,2025-06-04,5.0,6.0,4.67,4.0,3.33,3.33,3.0,3.67,3.33,4.0,3.67,3.0,3.0,2.0,2.0,2.67,3.33,3.67,3.0,2.33,2.0,3.0,3.67,4.67
935,2025-06-05,3.33,4.0,3.67,3.0,3.0,2.0,2.0,2.67,3.33,3.67,3.0,2.33,2.0,3.0,3.67,4.67,4.0,3.67,3.0,3.0,2.33,2.0,2.0,3.33
936,2025-06-06,3.33,3.67,3.0,2.33,2.0,3.0,3.67,4.67,4.0,3.67,3.0,3.0,2.33,2.0,2.0,3.33,2.67,2.0,2.0,2.67,2.67,2.67,3.0,4.0
937,2025-06-07,4.67,4.0,3.33,3.67,2.33,2.67,3.0,3.0,4.0,4.0,5.0,3.67,3.33,2.33,2.67,3.0,3.67,3.0,2.67,2.33,2.0,2.33,2.33,2.33
938,2025-06-08,4.0,4.0,5.0,3.67,3.33,2.33,2.67,3.0,3.67,3.0,2.67,2.33,2.0,2.33,2.33,2.33,2.33,3.0,2.67,2.33,1.33,1.0,3.33,4.0
939,2025-06-09,3.67,3.0,2.67,2.33,2.0,2.33,2.33,2.33,2.33,3.0,2.67,2.33,1.33,1.0,3.33,4.0,2.33,2.0,2.0,2.0,2.0,2.0,2.0,2.33
940,2025-06-10,2.33,3.0,2.67,2.33,1.33,1.0,3.33,4.0,2.33,2.67,1.67,2.0,2.0,2.0,2.0,2.67,3.67,3.33,3.33,2.67,2.67,2.67,3.0,2.33
941,2025-06-11,2.33,2.67,1.67,2.0,2.0,2.0,2.0,2.67,3.67,3.33,3.33,2.67,2.67,2.67,3.0,2.33,3.33,3.33,3.67,4.33,4.33,4.0,4.67,5.67
942,2025-06-12,3.67,3.33,3.33,2.67,2.67,2.67,3.0,2.33,3.33,3.33,3.67,4.33,4.33,4.0,4.67,5.67,3.67,4.67,4.33,3.67,3.33,3.67,3.67,3.67
943,2025-06-13,4.67,5.33,5.67,4.33,3.33,4.67,5.0,6.0,5.0,4.33,3.67,3.33,2.67,3.0,3.0,4.0,4.67,4.0,3.33,3.0,3.0,2.33,2.33,3.0
944,2025-06-14,4.0,4.67,3.0,3.0,3.33,2.0,2.0,3.0,4.0,3.0,3.0,2.67,2.33,3.33,4.67,4.67,4.0,3.67,3.33,3.0,2.33,2.33,2.0,3.0
945,2025-06-15,3.33,2.67,2.33,2.0,2.0,3.0,3.67,4.67,4.0,3.67,3.33,3.0,2.33,2.33,2.0,3.0,2.67,2.0,2.33,2.33,2.33,2.33,2.33,2.67
946,2025-06-16,3.0,3.67,2.67,3.0,2.33,2.33,3.33,3.33,3.33,3.0,2.0,2.33,2.67,3.33,4.0,4.33,3.33,2.0,2.0,3.0,3.0,3.33,3.33,3.33
947,2025-06-17,3.33,3.0,2.0,2.33,2.67,3.33,4.0,4.33,3.67,3.33,2.0,3.0,1.67,1.67,2.67,2.33,2.33,4.33,5.0,4.33,3.33,3.33,2.33,3.67
948,2025-06-18,3.67,3.33,2.0,3.0,1.67,1.67,2.67,2.33,2.33,4.33,5.0,4.33,3.33,3.33,2.33,3.67,2.67,2.0,2.33,2.33,2.33,2.33,2.33,2.67
949,2025-06-19,2.33,4.33,5.0,4.33,3.33,3.33,2.33,3.67,2.67,2.0,2.33,2.33,2.33,2.33,2.33,2.67,1.67,1.33,1.33,1.33,1.67,1.33,1.67,1.33
950,2025-06-20,2.67,2.0,2.33,2.33,2.33,2.33,2.33,2.67,2.67,2.0,2.33,2.33,2.67,2.33,2.33,2.33,2.67,2.0,2.0,2.67,3.67,2.67,2.67,3.0
951,2025-06-21,2.67,2.0,2.33,2.33,2.67,2.33,2.33,2.33,2.67,2.0,2.0,2.67,3.67,2.67,2.67,3.0,3.0,3.67,2.0,2.67,2.67,2.67,2.67,2.0
952,2025-06-22,2.67,2.0,2.0,2.67,3.67,2.67,2.67,3.0,3.0,3.67,2.0,2.67,2.67,2.67,2.67,2.0,4.67,4.67,4.0,4.0,4.67,4.67,4.67,4.0
953,2025-06-23,3.0,3.67,2.0,2.67,2.67,2.67,2.67,2.0,3.0,4.33,5.33,5.67,5.0,4.0,4.0,5.0,5.0,4.67,4.67,3.67,3.0,3.0,3.33,4.0
954,2025-06-24,3.0,4.33,5.33,5.67,5.0,4.0,4.0,5.0,5.0,4.67,4.0,3.67,3.0,3.0,3.33,4.0,4.0,3.67,3.33,2.33,2.33,2.33,2.67,3.0
955,2025-06-25,5.33,5.0,4.0,3.67,3.0,3.0,4.0,5.0,4.0,4.67,4.0,3.33,2.33,2.33,2.67,3.0,3.67,3.33,3.0,2.67,2.33,2.33,2.67,2.67
956,2025-06-26,4.0,4.67,4.0,3.33,2.33,2.33,2.67,3.0,3.67,3.33,3.0,2.67,2.33,2.33,2.67,2.67,2.67,2.33,2.33,2.0,1.33,1.67,2.0,2.0
957,2025-06-27,3.67,3.33,3.0,2.67,2.33,2.33,3.33,3.0,2.67,2.33,2.33,2.0,1.33,1.67,2.0,2.0,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33
958,2025-06-28,2.67,2.33,2.33,2.0,1.33,1.67,2.0,2.0,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.33,1.67,1.33,1.33,1.67,1.67,1.33,1.33
959,2025-06-29,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.33,1.67,1.33,1.33,1.67,1.67,1.33,1.33,1.67,1.33,1.33,1.67,1.67,1.33,3.33,4.0
960,2025-06-30,2.67,3.0,2.33,2.0,1.67,2.0,3.33,3.67,5.0,5.33,4.67,4.0,3.0,2.67,3.67,4.67,4.67,4.33,3.33,2.67,2.33,2.67,3.0,3.67
961,2025-07-01,4.33,5.33,5.0,4.0,3.0,3.0,3.67,4.67,4.67,4.33,3.33,2.67,2.33,2.67,3.0,3.67,2.67,2.0,2.67,3.0,2.0,2.67,2.67,3.0
962,2025-07-02,4.67,4.67,4.0,2.67,2.33,2.67,3.0,3.67,2.67,4.0,3.0,2.67,1.67,1.67,2.0,2.67,3.0,2.67,2.33,2.0,2.33,2.33,2.33,2.67
963,2025-07-03,2.67,4.0,3.0,2.67,1.67,1.67,2.0,2.67,3.0,2.67,2.33,2.0,2.33,2.33,2.33,2.67,2.33,2.67,2.0,2.0,2.0,2.33,2.0,2.33
964,2025-07-04,3.0,2.67,2.33,2.0,2.33,2.33,2.33,2.67,2.33,2.67,2.67,2.0,2.0,1.0,2.0,2.33,3.0,3.0,2.0,2.0,2.0,1.0,0.67,1.67
965,2025-07-05,2.33,2.67,2.67,2.0,2.0,1.0,2.0,2.33,3.0,3.0,2.0,2.0,2.0,1.0,0.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
966,2025-07-06,2.67,2.67,2.67,2.33,1.67,1.67,2.33,2.67,2.33,2.67,2.0,2.0,2.0,0.67,2.33,2.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
967,2025-07-07,2.33,2.67,2.67,2.0,2.0,0.67,1.0,2.0,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.67,1.33,1.33,1.33,1.67,1.33,1.67,1.33
968,2025-07-08,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.67,1.33,1.33,1.33,1.67,1.33,1.67,1.33,1.67,1.67,1.33,1.33,1.33,1.33,1.67,1.33
969,2025-07-09,1.67,1.33,1.33,1.33,1.67,1.33,1.67,1.33,1.67,1.67,1.33,1.33,1.33,1.33,1.67,1.33,2.33,2.0,2.33,2.67,2.33,2.67,2.33,2.33
970,2025-07-10,1.67,1.67,1.33,1.33,1.33,1.33,1.67,1.33,2.33,2.0,2.33,2.67,2.33,2.67,2.33,2.33,2.33,2.0,2.33,2.0,2.0,2.0,2.0,2.0
971,2025-07-11,3.33,3.67,2.67,2.67,2.33,2.0,2.0,2.67,2.67,3.67,4.67,1.67,2.67,2.0,1.67,2.67,1.67,2.67,3.0,2.67,2.0,1.67,2.33,2.67
972,2025-07-12,2.67,3.67,4.0,3.67,2.67,2.0,1.67,2.67,1.67,2.67,3.0,2.67,2.0,1.67,2.33,2.67,2.33,2.67,2.67,2.0,2.33,1.0,1.0,2.33
